rating,review,augmented
2,It didn't even last a year! Horrible!,True
2,"Bought this micro wave back in April of 2021, today, May 12, 2022,  it decided to spark and die.  Not sure of the life span of microwaves these days, had one before this pruchase that lasted for several years, I thought this item would have lasted longer too.This had a lot of good reviews when I bought it, not sure if this is a ""one off situation"".",False
2,"Bought this micro wave back in April of 2021, today, May 12, 2022, it decided to spark and die. Not",True
2,"sure of the life span of microwaves these days, had one before this pruchase that lasted for several years, I",True
2,"thought this item would have lasted longer too.This had a lot of good reviews when I bought it, not sure",True
2,"if this is a ""one off situation"".",True
2,"sure of the life span of microwaves these days, had one before this pruchase that lasted for several years, I Bought this micro wave back in April of 2021, today, May 12, 2022, it decided to spark and die. Not if this is a ""one off situation"". thought this item would have lasted longer too.This had a lot of good reviews when I bought it, not sure",True
1,Works but take longer to heat now as powerful as I thought it would be,False
1,Works but take longer to heat now as powerful as I thought it would be,True
1,Works but take longer to heat now as powerful as I thought it would be,True
3,Cooks well.. but very loud 📢,False
3,Cooks well.. but very loud 📢,True
3,Cooks well.. but very loud 📢,True
2,This microwave was smaller than I expected. I measured the space and bought the size I thought was closest but it is too small.  It holds a coffee cup. Doesn’t hold my  microwave popcorn maker.My real problem is the device constantly smells burnt. I have washed it out several times and it still always has a burnt smell.I think I will soon buy a different model that better meets my needs.,False
2,This microwave was smaller than I expected. I measured the space and bought the size I thought was closest but,True
2,it is too small. It holds a coffee cup. Doesn’t hold my microwave popcorn maker.My real problem is the device,True
2,constantly smells burnt. I have washed it out several times and it still always has a burnt smell.I think I,True
2,will soon buy a different model that better meets my needs.,True
2,it is too small. It holds a coffee cup. Doesn’t hold my microwave popcorn maker.My real problem is the device This microwave was smaller than I expected. I measured the space and bought the size I thought was closest but will soon buy a different model that better meets my needs. constantly smells burnt. I have washed it out several times and it still always has a burnt smell.I think I,True
3,"The turn table messes up, the inside is so small a bag of popcorn wont rotate. This microwave isnt even worth the money it costed. The power of it is minimal everything needs warmed up even longer than normal. Popcorn doestn rotate well and to cool it thoroughly you need to push popcorn button 2-3x",False
3,"The turn table messes up, the inside is so small a bag of popcorn wont rotate. This microwave isnt even",True
3,worth the money it costed. The power of it is minimal everything needs warmed up even longer than normal. Popcorn,True
3,doestn rotate well and to cool it thoroughly you need to push popcorn button 2-3x,True
3,"worth the money it costed. The power of it is minimal everything needs warmed up even longer than normal. Popcorn The turn table messes up, the inside is so small a bag of popcorn wont rotate. This microwave isnt even doestn rotate well and to cool it thoroughly you need to push popcorn button 2-3x",True
